,building,walkMbta,numCraigslistHouse,walkUniversity,house,numCraigslistRoom,sky,lake,crime,person,walkSchool,car,walkPark,grass,sidewalk,road
291,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
292,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
293,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
294,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
295,0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643
296,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
297,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
298,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
299,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
300,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
301,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
302,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
303,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
304,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
305,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
306,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
307,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
308,0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0
309,0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643
310,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
311,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
312,0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643
313,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
314,0,9,0,18,2.735,24,0.61,74.75,6,0,26,0,43,0,7.766,7.233
315,0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643
316,0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643
317,0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0
318,0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0
319,0.147,8,1,16,0,0,0,1.121,16,0.047,23,0.047,44,0,0,0
320,0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0
321,0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643
322,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
323,0,6,1,12,3.117,0,14.72,56.99,7,0.093,19,0.093,36,0,1.966,6.496
324,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
325,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
326,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
327,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
328,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
329,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
330,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
331,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
332,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
333,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
334,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
335,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
336,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
337,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
338,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
339,0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643
340,0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0
341,0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643
342,0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643
343,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
344,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
345,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
346,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
347,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
348,0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0
349,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
350,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
351,0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0
352,0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643
353,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
354,0,4,0,6,0,0,0,0,3,0,10,0,29,0,0,0
355,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
356,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
357,0,6,1,12,3.117,0,14.72,56.99,7,0.093,19,0.093,36,0,1.966,6.496
358,0,9,0,18,2.735,24,0.61,74.75,6,0,26,0,43,0,7.766,7.233
359,0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0
360,0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0
361,0,5,0,7,0,0,0,0,0,0,12,0,33,0,0,0
362,0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643
363,0.147,8,1,16,0,0,0,1.121,16,0.047,23,0.047,44,0,0,0
364,0,5,0,7,0,0,0,0,0,0,12,0,33,0,0,0
365,0,4,0,6,0,0,0,0,3,0,10,0,29,0,0,0
366,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
367,0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643
368,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
369,0,4,0,5,0,0,0,0.183,0,0,10,0,30,0,0,0
370,0,9,3,15,13.85,9,7.956,58.24,7,0.001,20,0.001,39,0,0,1.238
371,0,6,1,10,0,0,0,3.164,3,0,18,0,34,0,0.788,3.643
372,0,4,0,6,0,0,0,0,3,0,10,0,29,0,0,0
373,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
374,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
375,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
376,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
377,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
378,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
379,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
380,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
381,0,9,0,18,2.735,24,0.61,74.75,6,0,26,0,43,0,7.766,7.233
382,0,10,3,23,2.717,2,7,77.35,16,0.793,31,0.793,50,0,1.002,3.677
383,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
384,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
385,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
386,0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478
387,0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478
388,0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478
389,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
390,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
391,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
392,1.87,0,0,0,2.524,0,15.16,34.47,3,9.01,3,9.01,2,0,1.717,5.094
393,1.87,0,0,0,2.524,0,15.16,34.47,3,9.01,3,9.01,2,0,1.717,5.094
394,1.87,0,0,0,2.524,0,15.16,34.47,3,9.01,3,9.01,2,0,1.717,5.094
395,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
396,0,10,3,23,2.717,2,7,77.35,16,0.793,31,0.793,50,0,1.002,3.677
397,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
398,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
399,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
400,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
401,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
402,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
403,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
404,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
405,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
406,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
407,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
408,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
409,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
410,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
411,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
412,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
413,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
414,0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478
415,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
416,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
417,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
418,0,6,0,13,2.181,0,0.2,31.12,4,0,28,0,35,0,4.037,8.689
419,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
420,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
421,0,10,0,21,0,0,0,2.577,19,0,27,0,42,0,2.427,1.128
422,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
423,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
424,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
425,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
426,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
427,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
428,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
429,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
430,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
431,0,10,0,21,0,0,0,2.577,19,0,27,0,42,0,2.427,1.128
432,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
433,0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478
434,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
435,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
436,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
437,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
438,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
439,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
440,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
441,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
442,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
443,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
444,0,10,3,23,2.717,2,7,77.35,16,0.793,31,0.793,50,0,1.002,3.677
445,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
446,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
447,0,6,0,16,1.95,0,0.527,73.28,6,0.149,27,0.149,37,0,4.615,4.632
448,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
449,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
450,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
451,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
452,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
453,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
454,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
455,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
456,0,6,0,13,2.181,0,0.2,31.12,4,0,28,0,35,0,4.037,8.689
457,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
458,0,6,0,18,1.041,1,0,47.51,27,0,32,0,45,0,0.088,1.475
459,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
460,0,6,0,18,1.041,1,0,47.51,27,0,32,0,45,0,0.088,1.475
461,0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478
462,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
463,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
464,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
465,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
466,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
467,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
468,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
469,0,8,0,19,0,0,0,51.18,8,0,27,0,33,0,0,0.078
470,0,6,0,13,2.181,0,0.2,31.12,4,0,28,0,35,0,4.037,8.689
471,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
472,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
473,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
474,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
475,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
476,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
477,0,8,0,19,0,0,0,51.18,8,0,27,0,33,0,0,0.078
478,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
479,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
480,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
481,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
482,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
483,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
484,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
485,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
486,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
487,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
488,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
489,0,6,0,16,1.95,0,0.527,73.28,6,0.149,27,0.149,37,0,4.615,4.632
490,0,6,0,13,2.181,0,0.2,31.12,4,0,28,0,35,0,4.037,8.689
491,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
492,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
493,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
494,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
495,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
496,0,6,0,13,2.181,0,0.2,31.12,4,0,28,0,35,0,4.037,8.689
497,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
498,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
499,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
500,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
501,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
502,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
503,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
504,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
505,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
506,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
507,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
508,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
509,0,10,0,21,0,0,0,2.577,19,0,27,0,42,0,2.427,1.128
510,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
511,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
512,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
513,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
514,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
515,0,8,0,19,0,0,0,51.18,8,0,27,0,33,0,0,0.078
516,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
517,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
518,0,0,0,2,0,0,0,0,4,0,5,0,22,0,0,0
519,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
520,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
521,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
522,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
523,0,10,3,23,2.717,2,7,77.35,16,0.793,31,0.793,50,0,1.002,3.677
524,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
525,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
526,0,6,0,18,1.041,1,0,47.51,27,0,32,0,45,0,0.088,1.475
527,0,6,0,18,1.041,1,0,47.51,27,0,32,0,45,0,0.088,1.475
528,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
529,0,6,0,16,1.95,0,0.527,73.28,6,0.149,27,0.149,37,0,4.615,4.632
530,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
531,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
532,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
533,0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478
534,0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478
535,3.882,0,0,0,1.558,0,11.28,39.41,3,0.991,6,0.991,5,0,5.309,6.409
536,0,10,0,21,0,0,0,2.577,19,0,27,0,42,0,2.427,1.128
537,0,6,0,13,2.181,0,0.2,31.12,4,0,28,0,35,0,4.037,8.689
538,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
539,0,6,0,16,1.95,0,0.527,73.28,6,0.149,27,0.149,37,0,4.615,4.632
540,0,6,0,13,2.181,0,0.2,31.12,4,0,28,0,35,0,4.037,8.689
541,0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478
542,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
543,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
544,0,6,0,16,1.95,0,0.527,73.28,6,0.149,27,0.149,37,0,4.615,4.632
545,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
546,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
547,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
548,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
549,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
550,0,10,0,21,0.663,0,56.98,3.543,10,0,34,0,47,0,0.154,1.129
551,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
552,0,6,0,18,1.041,1,0,47.51,27,0,32,0,45,0,0.088,1.475
553,0,6,0,18,1.041,1,0,47.51,27,0,32,0,45,0,0.088,1.475
554,0,6,0,18,1.041,1,0,47.51,27,0,32,0,45,0,0.088,1.475
555,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
556,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
557,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
558,0,8,0,22,2.912,0,6.183,51.79,7,0,29,0,41,0,0.501,3.478
559,0,9,0,23,0,0,0,0,57,0,32,0,49,0,0,0
560,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
561,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
562,0,6,0,16,1.95,0,0.527,73.28,6,0.149,27,0.149,37,0,4.615,4.632
563,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
564,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
565,0,11,0,22,1.331,0,0,89.47,30,0,32,0,46,0,1.04,3.715
566,0,9,0,24,0,0,0,0,19,0,35,0,53,0,0,0
567,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
568,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
569,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
570,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
571,0,6,0,18,1.041,1,0,47.51,27,0,32,0,45,0,0.088,1.475
572,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
573,0,8,0,20,5.252,2,8.414,74.92,9,8.114,28,8.114,46,0,0,0.002
574,0,6,0,16,1.95,0,0.527,73.28,6,0.149,27,0.149,37,0,4.615,4.632
575,0,10,0,21,0,0,0,2.577,19,0,27,0,42,0,2.427,1.128
576,0,1,0,0,0.769,0,4.4,32.08,1,0.93,2,0.93,6,0,10.73,9.349
577,0,10,0,22,0,0,0,0,10,0,30,0,46,0,0,0
578,0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226
579,0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226
580,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
581,0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219
582,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
583,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
584,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
585,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
586,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
587,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
588,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
589,0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716
590,0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226
591,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
592,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
593,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
594,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
595,0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716
596,0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219
597,0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219
598,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
599,0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716
600,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
601,0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716
602,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
603,0,6,0,6,1.558,0,12.91,26.69,3,5.012,12,5.012,21,0,0,0.01
604,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
605,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
606,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
607,0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226
608,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
609,0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226
610,0,6,0,6,1.765,1,1.743,66.44,14,2.212,12,2.212,30,0,0.848,1.226
611,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
612,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
613,0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716
614,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
615,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
616,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
617,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
618,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
619,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
620,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
621,0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716
622,0.292,4,0,5,0.93,0,9.699,75.12,2,1.663,9,1.663,23,0,0.893,2.219
623,0,6,0,14,0.897,12,0.056,86.7,10,0,20,0,33,0,2.117,1.977
624,0,5,0,4,1.795,0,18.54,54.9,3,0.68,9,0.68,19,0,5.245,5.716
625,0,8,0,15,1.548,3,0,72.19,13,0,21,0,40,0,0.056,0.653
