,index,pixelPlant,pixelPole,pixelLake,pixelRoad,pixelGrass,pixelWall,pixelCar,propertiesAsses,pixelSea,numCraigslistHouse,pixelRiver,pixelBus,pixelCeiling,pixelPath,pixelBuilding,crime,pixelFence,walkSchool,walkMbta,energySiteEUI,pixelPerson,pixelTree,pixelVan,walkPark,walkUniversity,pixelSidewalk,pixelGround,pixelMountain,pixelPalmTree,pixelHouse,pixelBridge,pixelSign,pixelRailing,pixelField,pixelWindow,pixelGrandstand,numCraigslistRoom,pixelSky,Latitude,Longitude,Address,Zip,RoomType,Bathrooms,SQFT,SQM,Price,PricePerSQM
899,2443.0,0.0,0.01,55.52,6.846,0.0,0.826,2.229,193434994.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,30.0,0.0,14.0,2.0,250.0,2.229,0.0,0.001,11.0,2.0,5.225,0.0,0.0,0.002,3.603,0.0,0.259,0.0,0.0,0.0,0.0,0.0,16.14,42.350136,-71.08146,1022,2116.0,1.0,1.0,650.0,60.38695,2195.0,36.3489131344
900,2445.0,2.827,0.0,19.12,1.879,0.0,47.04,0.0,45562831.0,0.595,0.0,0.0,0.0,0.877,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,22.0,3.0,0.297,0.0,0.158,0.0,0.0,0.138,1.851,2.03,0.0,0.0,0.0,0.0,2.348,42.35397,-71.079094,1079,2116.0,2.0,2.0,1454.0,135.080962,5900.0,43.6775094924
901,2446.0,0.0,0.01,55.52,6.846,0.0,0.826,2.229,193434994.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,30.0,0.0,14.0,2.0,250.0,2.229,0.0,0.001,11.0,2.0,5.225,0.0,0.0,0.002,3.603,0.0,0.259,0.0,0.0,0.0,0.0,0.0,16.14,42.3502,-71.081215,1001,2116.0,1.0,1.0,800.0,74.3224,2195.0,29.5334919217
902,2449.0,0.0,0.01,55.52,6.846,0.0,0.826,2.229,193434994.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,30.0,0.0,14.0,2.0,250.0,2.229,0.0,0.001,11.0,2.0,5.225,0.0,0.0,0.002,3.603,0.0,0.259,0.0,0.0,0.0,0.0,0.0,16.14,42.350155,-71.08138,1016,2116.0,1.0,1.0,700.0,65.0321,2200.0,33.8294473037
903,2450.0,2.993,0.0,0.0,0.0,0.0,57.38,0.0,162403397.0,0.0,0.0,0.0,0.0,17.26,0.0,0.0,19.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.088,0.0,4.103,0.0,1.0,0.0,42.349323,-71.082596,1171,2116.0,1.0,1.0,550.0,51.09665,2550.0,49.9054243282
904,2452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77012858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.35146,-71.08329,1278,2116.0,1.0,1.0,550.0,51.09665,2500.0,48.9268865963
905,2455.0,0.0,0.185,35.5,8.259,0.0,0.366,2.781,70138007.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,8.0,0.0,34.0,2.0,0.0,2.781,0.553,0.0,26.0,25.0,2.633,0.0,0.0,0.007,5.984,0.0,0.268,0.0,0.0,0.0,0.0,1.0,30.68,42.34466,-71.075356,416,2116.0,1.0,1.0,1060.0,98.47718,3100.0,31.4793742063
906,2459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85397806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.354668,-71.07295,2627,2116.0,1.0,1.0,800.0,74.3224,3200.0,43.0556602047
907,2462.0,0.0,0.098,59.8,2.838,0.0,0.082,9.183,100810351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,5.0,0.0,14.0,2.0,375.2,9.183,0.107,0.0,14.0,16.0,6.047,0.0,0.0,0.0,1.955,0.0,0.146,0.0,0.0,0.0,0.0,1.0,16.97,42.34453,-71.08007,1084,2116.0,1.0,1.0,675.0,62.709525,2100.0,33.4877357148
908,2464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77012858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.351982,-71.08427,1586,2116.0,3.0,1.5,1728.0,160.536384,5000.0,31.1455875324
909,2467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81322181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,38.0,2.0,134.0,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.34425,-71.07242,878,2116.0,1.0,1.0,725.0,67.354675,3000.0,44.5403381428
910,2479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96854924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,1.0,154.3,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.35228,-71.08137,2731,2116.0,1.0,2.0,866.0,80.453998,2950.0,36.6669161674
911,2483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77012858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.352024,-71.08411,2731,2116.0,3.0,1.5,1725.0,160.257675,5000.0,31.1997537715
912,2484.0,0.0,0.771,2.475,0.074,1.349,0.0,1.106,17565100.0,0.01,0.0,10.42,0.0,0.0,1.357,0.139,1.0,0.0,14.0,2.0,0.0,1.106,9.517,0.0,11.0,1.0,0.0,0.0,0.0,0.731,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,28.22,42.3533,-71.07939,2731,2116.0,2.0,1.0,854.0,79.339162,3000.0,37.812347955
913,2493.0,0.0,0.026,44.48,4.689,0.0,0.61,3.931,75319706.0,0.0,0.0,0.0,0.007,0.0,0.0,0.348,4.0,0.0,22.0,2.0,87.4,3.931,0.236,2.28,26.0,3.0,4.909,0.0,0.0,0.0,1.061,0.0,0.318,0.042,0.0,0.0,2.229,0.0,22.98,42.35498,-71.075356,2731,2116.0,2.0,1.0,1000.0,92.903,2995.0,32.2379255783
914,2495.0,0.0,0.026,44.48,4.689,0.0,0.61,3.931,75319706.0,0.0,0.0,0.0,0.007,0.0,0.0,0.348,4.0,0.0,22.0,2.0,87.4,3.931,0.236,2.28,26.0,3.0,4.909,0.0,0.0,0.0,1.061,0.0,0.318,0.042,0.0,0.0,2.229,0.0,22.98,42.35498,-71.075356,2731,2116.0,2.0,2.0,1000.0,92.903,3850.0,41.4410729471
915,2498.0,0.0,0.093,79.06,1.357,0.0,11.78,0.001,125088600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,1.0,220.1,0.001,0.0,0.0,25.0,3.0,0.259,0.0,0.0,0.0,1.075,0.0,0.04,0.0,0.0,0.32,0.0,0.0,0.942,42.35239,-71.07806,2731,2116.0,1.0,1.5,1500.0,139.3545,10000.0,71.7594336745
916,2506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81322181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,38.0,2.0,134.0,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.34425,-71.07242,2809,2116.0,1.0,1.0,725.0,67.354675,3000.0,44.5403381428
917,2515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96854924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,1.0,154.3,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.351177,-71.07953,785,2116.0,2.0,1.0,925.0,85.935275,3700.0,43.0556602047
918,2516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96854924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,1.0,154.3,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.35152,-71.08077,845,2116.0,1.0,1.0,550.0,51.09665,2575.0,50.3946931942
919,2518.0,0.0,0.093,79.06,1.357,0.0,11.78,0.001,125088600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,1.0,220.1,0.001,0.0,0.0,25.0,3.0,0.259,0.0,0.0,0.0,1.075,0.0,0.04,0.0,0.0,0.32,0.0,0.0,0.942,42.351284,-71.07865,646,2116.0,3.0,2.0,1356.0,125.976468,4500.0,35.7209570283
920,2519.0,0.0,0.01,55.52,6.846,0.0,0.826,2.229,193434994.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,30.0,0.0,14.0,2.0,250.0,2.229,0.0,0.001,11.0,2.0,5.225,0.0,0.0,0.002,3.603,0.0,0.259,0.0,0.0,0.0,0.0,0.0,16.14,42.350403,-71.08046,946,2116.0,2.0,2.5,1562.0,145.114486,5000.0,34.455553941
921,2520.0,0.0,0.093,79.06,1.357,0.0,11.78,0.001,125088600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,1.0,220.1,0.001,0.0,0.0,25.0,3.0,0.259,0.0,0.0,0.0,1.075,0.0,0.04,0.0,0.0,0.32,0.0,0.0,0.942,42.35261,-71.07724,314,2116.0,3.0,2.5,1884.0,175.029252,7500.0,42.8499802993
922,2521.0,0.0,0.093,79.06,1.357,0.0,11.78,0.001,125088600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,1.0,220.1,0.001,0.0,0.0,25.0,3.0,0.259,0.0,0.0,0.0,1.075,0.0,0.04,0.0,0.0,0.32,0.0,0.0,0.942,42.351345,-71.078896,709,2116.0,3.0,2.0,1400.0,130.0642,4500.0,34.5982983788
923,2522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77012858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.35166,-71.08222,1175,2116.0,2.0,2.0,1415.0,131.457745,4800.0,36.5136340959
924,2524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77012858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.351437,-71.08279,762,2116.0,4.0,4.5,4034.0,374.770702,12000.0,32.0195787343
925,2525.0,0.678,0.0,5.37,0.0,0.0,59.36,0.0,416045500.0,0.0,0.0,0.0,0.0,0.457,0.0,0.0,18.0,0.0,20.0,1.0,226.2,0.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.404,0.0,2.031,4.35,0.0,0.0,42.348755,-71.07392,1737,2116.0,2.0,2.0,1229.0,114.177787,6500.0,56.9287614587
926,2526.0,0.0,0.0,47.98,4.042,0.0,0.0,0.152,42758607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,39.0,3.0,268.0,0.152,0.0,0.158,23.0,36.0,16.58,0.0,0.0,0.0,0.626,0.0,0.088,0.0,0.0,0.0,0.0,0.0,22.75,42.345104,-71.070435,1976,2116.0,2.0,2.5,1717.0,159.514451,10000.0,62.6902449108
927,2527.0,1.808,0.0,2.79,1.033,1.845,38.97,0.0,105147573.0,0.033,0.0,0.028,0.0,13.03,0.0,0.0,7.0,0.0,21.0,2.0,596.4,0.0,0.0,0.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.803,0.07,0.064,0.0,0.0,0.0,0.0,0.363,42.347218,-71.07404,1282,2116.0,2.0,2.0,1324.0,123.003572,5500.0,44.7141486265
928,2530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77012858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.352024,-71.08411,1581,2116.0,3.0,1.5,1725.0,160.257675,5000.0,31.1997537715
929,2534.0,0.0,0.0,26.9,0.0,0.0,64.52,0.0,155106998.0,0.0,0.0,0.0,0.0,0.472,0.0,0.0,25.0,0.0,18.0,2.0,341.7,0.0,0.0,0.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.871,0.0,0.0,0.037,0.0,6.0,0.0,42.348785,-71.07807,2731,2116.0,4.0,3.5,3618.0,336.123054,35000.0,104.128531451
930,2535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77012858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.352024,-71.08411,2731,2116.0,2.0,1.5,1725.0,160.257675,5000.0,31.1997537715
931,2546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.256462,-71.1116,2768,2116.0,2.0,1.0,1000.0,92.903,3095.0,33.3143170834
932,2553.0,0.0,0.177,61.21,2.199,0.0,1.066,1.62,115954000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,21.0,2.0,73.2,1.62,0.001,0.179,27.0,3.0,6.874,0.0,0.0,0.008,2.622,0.0,0.051,0.0,0.0,0.0,0.0,0.0,18.76,42.35109,-71.07609,323,2116.0,2.0,2.0,1325.0,123.096475,6950.0,56.4597808345
933,2558.0,0.0,0.248,29.06,1.764,0.0,0.011,11.96,78474878.0,0.0,0.0,0.0,0.0,0.0,0.717,0.467,11.0,0.0,23.0,2.0,36.0,11.96,1.103,0.0,21.0,9.0,1.112,0.0,0.0,0.0,2.153,0.0,0.047,0.0,0.0,0.0,0.0,1.0,48.73,42.345623,-71.07728,1052,2116.0,1.0,1.0,505.0,46.916015,2475.0,52.7538410924
934,2559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96854924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,1.0,154.3,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.351055,-71.0795,780,2116.0,2.0,1.0,925.0,85.935275,3700.0,43.0556602047
935,2572.0,2.827,0.0,19.12,1.879,0.0,47.04,0.0,45562831.0,0.595,0.0,0.0,0.0,0.877,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,22.0,3.0,0.297,0.0,0.158,0.0,0.0,0.138,1.851,2.03,0.0,0.0,0.0,0.0,2.348,42.353683,-71.07795,1072,2116.0,1.0,1.0,700.0,65.0321,2850.0,43.8245112798
936,2573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85397806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,5.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.354984,-71.07317,279,2116.0,2.0,1.0,750.0,69.67725,4195.0,60.2061648529
937,2578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75773994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,13.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.3441,-71.079605,1023,2116.0,2.0,2.0,984.0,91.416552,4000.0,43.7557522406
938,2580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77012858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.352024,-71.08411,1582,2116.0,3.0,1.5,1725.0,160.257675,5000.0,31.1997537715
939,2582.0,0.0,0.093,79.06,1.357,0.0,11.78,0.001,125088600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,1.0,220.1,0.001,0.0,0.0,25.0,3.0,0.259,0.0,0.0,0.0,1.075,0.0,0.04,0.0,0.0,0.32,0.0,0.0,0.942,42.35162,-71.077866,572,2116.0,3.0,2.0,1356.0,125.976468,4500.0,35.7209570283
940,2589.0,2.827,0.0,19.12,1.879,0.0,47.04,0.0,45562831.0,0.595,0.0,0.0,0.0,0.877,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,22.0,3.0,0.297,0.0,0.158,0.0,0.0,0.138,1.851,2.03,0.0,0.0,0.0,0.0,2.348,42.35411,-71.07857,1042,2116.0,1.0,1.0,500.0,46.4515,3200.0,68.8890563276
941,2599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75773994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,13.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.343933,-71.07922,969,2116.0,1.0,2.0,750.0,69.67725,2450.0,35.1621225005
942,2605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77012858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.35123,-71.083824,1323,2116.0,1.0,1.0,400.0,37.1612,5000.0,134.54893814
943,2609.0,2.993,0.0,0.0,0.0,0.0,57.38,0.0,162403397.0,0.0,0.0,0.0,0.0,17.26,0.0,0.0,19.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.088,0.0,4.103,0.0,1.0,0.0,42.350857,-71.08375,1185,2116.0,2.0,2.0,1425.0,132.386775,5500.0,41.5449352853
944,2610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5315100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,35.0,6.0,276.0,0.0,0.0,0.0,36.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.351803,-71.070206,1383,2116.0,2.0,2.0,2787.0,258.920661,17500.0,67.5882717602
945,2611.0,0.0,0.177,61.21,2.199,0.0,1.066,1.62,115954000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,21.0,2.0,73.2,1.62,0.001,0.179,27.0,3.0,6.874,0.0,0.0,0.008,2.622,0.0,0.051,0.0,0.0,0.0,0.0,0.0,18.76,42.352234,-71.07515,2366,2116.0,1.0,1.0,723.0,67.168869,2600.0,38.7084082062
946,2612.0,0.0,0.01,55.52,6.846,0.0,0.826,2.229,193434994.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,30.0,0.0,14.0,2.0,250.0,2.229,0.0,0.001,11.0,2.0,5.225,0.0,0.0,0.002,3.603,0.0,0.259,0.0,0.0,0.0,0.0,0.0,16.14,42.35031,-71.07931,834,2116.0,1.0,1.0,655.0,60.851465,3000.0,49.3003742802
947,2614.0,0.0,0.771,2.475,0.074,1.349,0.0,1.106,17565100.0,0.01,0.0,10.42,0.0,0.0,1.357,0.139,1.0,0.0,14.0,2.0,0.0,1.106,9.517,0.0,11.0,1.0,0.0,0.0,0.0,0.731,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,28.22,42.3533,-71.07939,1188,2116.0,2.0,1.0,854.0,79.339162,3200.0,40.333171152
948,2617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77012858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.352024,-71.08411,1580,2116.0,3.0,1.5,1728.0,160.536384,5000.0,31.1455875324
949,2622.0,0.0,0.282,12.02,2.109,0.0,1.565,16.69,17949600.0,0.0,0.0,0.0,0.0,0.0,0.258,3.474,1.0,0.0,6.0,0.0,0.0,16.69,7.911,0.0,13.0,0.0,0.851,0.0,0.0,0.012,1.522,0.0,0.055,0.0,0.0,0.0,0.0,1.0,44.51,42.352882,-71.15861,2739,2116.0,1.0,1.0,357.0,33.166371,2600.0,78.3926586361
950,2628.0,0.0,0.098,59.8,2.838,0.0,0.082,9.183,100810351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082,5.0,0.0,14.0,2.0,375.2,9.183,0.107,0.0,14.0,16.0,6.047,0.0,0.0,0.0,1.955,0.0,0.146,0.0,0.0,0.0,0.0,1.0,16.97,42.34593,-71.07991,2731,2116.0,2.0,1.5,937.0,87.050111,4599.0,52.831638549
951,2636.0,0.0,0.026,44.48,4.689,0.0,0.61,3.931,75319706.0,0.0,0.0,0.0,0.007,0.0,0.0,0.348,4.0,0.0,22.0,2.0,87.4,3.931,0.236,2.28,26.0,3.0,4.909,0.0,0.0,0.0,1.061,0.0,0.318,0.042,0.0,0.0,2.229,0.0,22.98,42.354748,-71.07404,2731,2116.0,2.0,1.5,1192.0,110.740376,4195.0,37.8813956709
952,2653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258099398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,4.0,115.8,0.0,0.0,0.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.353024,-71.07224,2731,2116.0,1.0,1.0,750.0,69.67725,2150.0,30.8565564801
953,2674.0,2.827,0.0,19.12,1.879,0.0,47.04,0.0,45562831.0,0.595,0.0,0.0,0.0,0.877,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,22.0,3.0,0.297,0.0,0.158,0.0,0.0,0.138,1.851,2.03,0.0,0.0,0.0,0.0,2.348,42.353992,-71.07901,1076,2116.0,2.0,2.0,1452.0,134.895156,5900.0,43.7376713512
954,2689.0,0.0,0.0,54.01,1.695,0.0,0.655,7.372,97514305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,32.0,2.0,0.0,7.372,0.012,0.024,17.0,42.0,3.475,0.0,0.0,0.0,2.208,0.5,0.289,0.352,0.0,0.0,0.0,1.0,23.93,42.34351,-71.076904,938,2116.0,1.0,1.0,475.0,44.128925,2200.0,49.8539223423
955,2691.0,0.0,0.026,44.48,4.689,0.0,0.61,3.931,75319706.0,0.0,0.0,0.0,0.007,0.0,0.0,0.348,4.0,0.0,22.0,2.0,87.4,3.931,0.236,2.28,26.0,3.0,4.909,0.0,0.0,0.0,1.061,0.0,0.318,0.042,0.0,0.0,2.229,0.0,22.98,42.354954,-71.07543,486,2116.0,2.0,2.0,1375.0,127.741625,4400.0,34.4445281638
956,2695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292512966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,2.0,419.3,0.0,0.0,0.0,12.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.345985,-71.082954,156,2116.0,2.0,2.5,1475.0,137.031925,7900.0,57.6507992572
957,2702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96854924.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,1.0,154.3,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.352795,-71.07987,746,2116.0,1.0,1.0,575.0,53.419225,2610.0,48.8588144062
958,2758.0,0.0,0.033,64.85,2.749,0.0,3.569,3.482,113629130.0,0.0,0.0,0.0,0.702,0.359,0.149,0.123,6.0,0.0,36.0,2.0,0.0,3.482,0.018,0.034,22.0,40.0,3.076,0.0,0.0,0.0,2.659,0.0,0.002,0.0,0.0,0.0,0.492,0.0,10.54,42.34378,-71.07395,1145,2116.0,2.0,2.0,1727.0,160.443481,4200.0,26.1774425101
959,2759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81322181.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,38.0,2.0,134.0,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.34577,-71.07113,690,2116.0,2.0,1.0,800.0,74.3224,2950.0,39.6919367512
960,2761.0,2.827,0.0,19.12,1.879,0.0,47.04,0.0,45562831.0,0.595,0.0,0.0,0.0,0.877,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,22.0,3.0,0.297,0.0,0.158,0.0,0.0,0.138,1.851,2.03,0.0,0.0,0.0,0.0,2.348,42.35365,-71.07807,1082,2116.0,1.0,2.0,1784.0,165.738952,3500.0,21.1175463448
961,2762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77012858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.352165,-71.08358,1536,2116.0,1.0,1.0,680.0,63.17404,2650.0,41.9476101259
962,2773.0,0.0,0.093,79.06,1.357,0.0,11.78,0.001,125088600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,1.0,220.1,0.001,0.0,0.0,25.0,3.0,0.259,0.0,0.0,0.0,1.075,0.0,0.04,0.0,0.0,0.32,0.0,0.0,0.942,42.35239,-71.07806,442,2116.0,1.0,1.5,1500.0,139.3545,10000.0,71.7594336745
963,2775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77012858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.352932,-71.08295,1430,2116.0,2.0,2.5,1919.0,178.280857,7500.0,42.0684538217
