longitude,latitude,bathrooms,last_sold_price,zestimate_amount,prices,property_size,zip,zestimate_valuation_range_high,long,tax_year,zestimate_value_change,status,zestimate_percentile,bedrooms,zestimate_last_updated,zillow_id,address,lat,last_sold_date,tax_value,zillow,year_built,zestimate_valuationRange_low,graph_data_link,home_size,home_detail_link,home_type,property,map_this_home_link
-71.064143,42.353454,2,1025000,1167400,"1,100,000",1121,2111,1249118,-71.0638345,2014,19912,Condo For Sale,0,2,11/12/2016,59164828,"170 Tremont St APT 1803, Boston, MA",42.3536762,01/13/2015,773580,0,1989,1074008,http://www.zillow.com/homedetails/170-Tremont-St-APT-1803-Boston-MA-02111/59164828_zpid/#charts-and-data,1121,http://www.zillow.com/homedetails/170-Tremont-St-APT-1803-Boston-MA-02111/59164828_zpid/,Condominium,0,http://www.zillow.com/homes/59164828_zpid/
-71.086723,42.284526,2,,262214,"226,746",,2124,291058,-71.0871268,,,Condo For Sale,0,3,11/12/2016,2096881142,"26 Marden Ave # 26, Boston, MA",42.2846305,,,0,1988,238615,,1623,http://www.zillow.com/homedetails/26-Marden-Ave-26-Boston-MA-02124/2096881142_zpid/,Condominium,0,http://www.zillow.com/homes/2096881142_zpid/
-71.086189,42.296795,3,234000,421680,"399,900",1859,2124,472282,-71.086188,2014,3650,Townhouse For Sale,0,3,11/12/2016,81853792,"19 Abbot St UNIT 2, Dorchester Center, MA",42.296794,04/10/2014,181200,0,2004,312043,http://www.zillow.com/homedetails/19-Abbot-St-UNIT-2-Dorchester-Center-MA-02124/81853792_zpid/#charts-and-data,1859,http://www.zillow.com/homedetails/19-Abbot-St-UNIT-2-Dorchester-Center-MA-02124/81853792_zpid/,Townhouse,0,http://www.zillow.com/homes/81853792_zpid/
-71.055117,42.312817,2,,568461,"570,000",2011,2125,602569,-71.055119,2015,-5009,For Sale by Owner,0,4,11/12/2016,59110263,"5 Sagamore St, Dorchester, MA",42.312818,,284800,0,1905,477507,http://www.zillow.com/homedetails/5-Sagamore-St-Dorchester-MA-02125/59110263_zpid/#charts-and-data,2002,http://www.zillow.com/homedetails/5-Sagamore-St-Dorchester-MA-02125/59110263_zpid/,SingleFamily,0,http://www.zillow.com/homes/59110263_zpid/
-71.058989,42.357336,4,,2391831,"839,000",3600,2108,2511423,-71.0589698,,-27950,House For Sale,0,9,11/12/2016,2146689796,"10 School St, Boston, MA",42.3573281,,,0,1890,2272239,,3263,http://www.zillow.com/homedetails/10-School-St-Boston-MA-02108/2146689796_zpid/,Unknown,0,http://www.zillow.com/homes/2146689796_zpid/
-71.113652,42.304415,1,760000,652482,"479,500",3952,2130,789503,-71.113652,2006,-126374,Condo For Sale,0,4,11/12/2016,59135339,"20 Rosemary St, Boston, MA",42.304415,09/07/2004,664930,0,1940,554610,http://www.zillow.com/homedetails/20-Rosemary-St-Boston-MA-02130/59135339_zpid/#charts-and-data,1092,http://www.zillow.com/homedetails/20-Rosemary-St-Boston-MA-02130/59135339_zpid/,Condominium,0,http://www.zillow.com/homes/59135339_zpid/
-71.080154,42.339447,1,299000,496146,-1,645,2118,520953,-71.0802354,2015,1389,Foreclosed,0,1,11/12/2016,63041779,"777 Tremont St UNIT 2, Boston, MA",42.3396143,06/17/2003,445900,0,1899,471339,http://www.zillow.com/homedetails/777-Tremont-St-UNIT-2-Boston-MA-02118/63041779_zpid/#charts-and-data,645,http://www.zillow.com/homedetails/777-Tremont-St-UNIT-2-Boston-MA-02118/63041779_zpid/,Condominium,0,http://www.zillow.com/homes/63041779_zpid/
-71.070438,42.34632,1,220000,625711,"579,000",660,2116,663254,-71.0703322,2015,5759,Condo For Sale,0,1,11/12/2016,59175732,"9 Appleton St APT 205, Boston, MA",42.34645,05/18/2000,438500,0,1880,594425,http://www.zillow.com/homedetails/9-Appleton-St-APT-205-Boston-MA-02116/59175732_zpid/#charts-and-data,660,http://www.zillow.com/homedetails/9-Appleton-St-APT-205-Boston-MA-02116/59175732_zpid/,Condominium,0,http://www.zillow.com/homes/59175732_zpid/
-71.117043,42.296571,2,,462634,"450,000",3049,2131,490392,-71.117039,2015,-6985,House For Sale,0,3,11/12/2016,59144471,"3850 Washington St, Boston, MA",42.296568,,218800,0,1890,411744,http://www.zillow.com/homedetails/3850-Washington-St-Boston-MA-02131/59144471_zpid/#charts-and-data,1880,http://www.zillow.com/homedetails/3850-Washington-St-Boston-MA-02131/59144471_zpid/,SingleFamily,0,http://www.zillow.com/homes/59144471_zpid/
-71.059432,42.29911,1,121253,309134,"195,000",856,2122,333865,-71.059433,2014,2668,Condo For Sale,0,3,11/12/2016,71497284,"117 Park St UNIT 2, Dorchester, MA",42.299112,10/29/2013,173300,0,1905,272038,http://www.zillow.com/homedetails/117-Park-St-UNIT-2-Dorchester-MA-02122/71497284_zpid/#charts-and-data,856,http://www.zillow.com/homedetails/117-Park-St-UNIT-2-Dorchester-MA-02122/71497284_zpid/,Condominium,0,http://www.zillow.com/homes/71497284_zpid/
-71.049939,42.362089,2,,1176764,"1,130,000",,2110,1235602,-71.0510349,,-26713,Condo For Sale,0,2,11/12/2016,2133714854,"38 Commercial Wharf # 1, Boston, MA",42.3622621,,,0,1832,1117926,,1246,http://www.zillow.com/homedetails/38-Commercial-Wharf-1-Boston-MA-02110/2133714854_zpid/,Condominium,0,http://www.zillow.com/homes/2133714854_zpid/
-70.997946,42.388916,1,,411257,"389,900",2178,2128,435932,-70.9979479,2014,22549,House For Sale,0,4,11/12/2016,59120628,"1203 Bennington St, Boston, MA",42.388927,,168500,0,1910,378356,http://www.zillow.com/homedetails/1203-Bennington-St-Boston-MA-02128/59120628_zpid/#charts-and-data,1608,http://www.zillow.com/homedetails/1203-Bennington-St-Boston-MA-02128/59120628_zpid/,SingleFamily,0,http://www.zillow.com/homes/59120628_zpid/
-71.076185,42.342188,5,2900000,4310456,"5,695,000",1742,2118,4525979,-71.0761844,2014,-297741,House For Sale,0,4,11/12/2016,59182707,"89 Pembroke St, Boston, MA",42.3421872,07/14/2016,1461800,0,1870,301732,http://www.zillow.com/homedetails/89-Pembroke-St-Boston-MA-02118/59182707_zpid/#charts-and-data,4100,http://www.zillow.com/homedetails/89-Pembroke-St-Boston-MA-02118/59182707_zpid/,SingleFamily,0,http://www.zillow.com/homes/59182707_zpid/
-71.084799,42.349892,2,720000,1142493,"1,100,000",1215,2115,1268167,-71.0846642,2014,-894,Condo For Sale,0,2,11/12/2016,59177113,"286 Commonwealth Ave APT 2, Boston, MA",42.3497954,08/27/2010,774700,0,1900,1005394,http://www.zillow.com/homedetails/286-Commonwealth-Ave-APT-2-Boston-MA-02115/59177113_zpid/#charts-and-data,1215,http://www.zillow.com/homedetails/286-Commonwealth-Ave-APT-2-Boston-MA-02115/59177113_zpid/,Condominium,0,http://www.zillow.com/homes/59177113_zpid/
-71.059676,42.366424,1,630000,951649,"899,000",1395,2114,1018264,-71.0592256,2014,25858,Condo For Sale,0,2,11/12/2016,63709518,"234 Causeway St APT 901, Boston, MA",42.3666816,01/29/2010,580334,0,1899,904067,http://www.zillow.com/homedetails/234-Causeway-St-APT-901-Boston-MA-02114/63709518_zpid/#charts-and-data,1395,http://www.zillow.com/homedetails/234-Causeway-St-APT-901-Boston-MA-02114/63709518_zpid/,Condominium,0,http://www.zillow.com/homes/63709518_zpid/
-71.075767,42.338533,1,337500,449246,"435,000",458,2118,471708,-71.0757704,2015,2104,Condo For Sale,0,1,11/12/2016,59184172,"84 W Concord St APT 1, Boston, MA",42.3384784,07/19/2013,337900,0,1920,426784,http://www.zillow.com/homedetails/84-W-Concord-St-APT-1-Boston-MA-02118/59184172_zpid/#charts-and-data,458,http://www.zillow.com/homedetails/84-W-Concord-St-APT-1-Boston-MA-02118/59184172_zpid/,Condominium,0,http://www.zillow.com/homes/59184172_zpid/
-71.06764,42.349962,3,1295000,1862595,"1,535,000",1880,2116,1955725,-71.0676916,2015,3172,Condo For Sale,0,2,11/12/2016,123847065,"12 Piedmont St # 2, Boston, MA",42.3498925,02/02/2014,1349600,0,1899,1769465,http://www.zillow.com/homedetails/12-Piedmont-St-2-Boston-MA-02116/123847065_zpid/#charts-and-data,1880,http://www.zillow.com/homedetails/12-Piedmont-St-2-Boston-MA-02116/123847065_zpid/,Condominium,0,http://www.zillow.com/homes/123847065_zpid/
-71.10468,42.31693,2,,621854,"549,900",,2130,652947,-71.1062571,,,Coming Soon,0,3,11/12/2016,2096862701,"69 Boylston St # 1, Boston, MA",42.3168896,,,0,,590761,,1400,http://www.zillow.com/homedetails/69-Boylston-St-1-Boston-MA-02130/2096862701_zpid/,Condominium,0,http://www.zillow.com/homes/2096862701_zpid/
-71.144065,42.272968,1,163000,229814,"209,900",,2132,266584,-71.1440773,2014,-11496,Condo For Sale,0,2,11/12/2016,59158614,"2 Lagrange St APT 6, Boston, MA",42.2729659,10/20/2003,143500,0,1955,179255,http://www.zillow.com/homedetails/2-Lagrange-St-APT-6-Boston-MA-02132/59158614_zpid/#charts-and-data,575,http://www.zillow.com/homedetails/2-Lagrange-St-APT-6-Boston-MA-02132/59158614_zpid/,Condominium,0,http://www.zillow.com/homes/59158614_zpid/
-71.062927,42.307304,2,319000,359209,"376,000",1180,2122,384354,-71.062924,2014,-50714,Condo For Sale,0,2,11/12/2016,71496947,"33 Adams St APT 1, Dorchester, MA",42.307303,01/18/2005,183800,0,1902,330472,http://www.zillow.com/homedetails/33-Adams-St-APT-1-Dorchester-MA-02122/71496947_zpid/#charts-and-data,1180,http://www.zillow.com/homedetails/33-Adams-St-APT-1-Dorchester-MA-02122/71496947_zpid/,Condominium,0,http://www.zillow.com/homes/71496947_zpid/
-71.159743,42.256881,2,280000,493471,"469,900",4356,2132,518145,-71.159774,2014,-7549,House For Sale,0,3,11/12/2016,59160806,"30 Schiller Rd, Boston, MA",42.2569305,04/22/2015,293600,0,1910,458928,http://www.zillow.com/homedetails/30-Schiller-Rd-Boston-MA-02132/59160806_zpid/#charts-and-data,1436,http://www.zillow.com/homedetails/30-Schiller-Rd-Boston-MA-02132/59160806_zpid/,SingleFamily,0,http://www.zillow.com/homes/59160806_zpid/
-71.064652,42.360489,2,440000,1190260,"1,150,000",1225,2125,1261676,-71.066192,2014,-2128,Condo For Sale,0,2,11/12/2016,59180678,"21 Hancock St APT 1, Boston, MA",42.314901,05/14/1999,642000,0,1880,1118844,http://www.zillow.com/homedetails/21-Hancock-St-APT-1-Boston-MA-02114/59180678_zpid/#charts-and-data,1225,http://www.zillow.com/homedetails/21-Hancock-St-APT-1-Boston-MA-02114/59180678_zpid/,Condominium,0,http://www.zillow.com/homes/59180678_zpid/
-71.088107,42.348971,1,2747,750727,"685,000",725,2115,795771,-71.0880488,2014,5465,Condo For Sale,0,1,11/12/2016,59177304,"362 Commonwealth Ave APT 1A, Boston, MA",42.348723,01/18/2011,443100,0,1889,705683,http://www.zillow.com/homedetails/362-Commonwealth-Ave-APT-1A-Boston-MA-02115/59177304_zpid/#charts-and-data,790,http://www.zillow.com/homedetails/362-Commonwealth-Ave-APT-1A-Boston-MA-02115/59177304_zpid/,Condominium,0,http://www.zillow.com/homes/59177304_zpid/
-71.071567,42.345459,3,,2688555,"2,199,999",871,2116,2822983,-71.0715685,2014,300531,House For Sale,0,3,11/12/2016,59175802,"40 Gray St, Boston, MA",42.3454645,,1018500,0,1890,1075422,http://www.zillow.com/homedetails/40-Gray-St-Boston-MA-02116/59175802_zpid/#charts-and-data,2400,http://www.zillow.com/homedetails/40-Gray-St-Boston-MA-02116/59175802_zpid/,SingleFamily,0,http://www.zillow.com/homes/59175802_zpid/
-71.073182,42.354107,8,1825000,5536334,"5,500,000",1742,2116,5813151,-71.0731856,2014,1962,House For Sale,0,7,11/12/2016,59172615,"16 Marlborough St, Boston, MA",42.3541078,07/02/2003,2809300,0,1864,5259517,http://www.zillow.com/homedetails/16-Marlborough-St-Boston-MA-02116/59172615_zpid/#charts-and-data,6207,http://www.zillow.com/homedetails/16-Marlborough-St-Boston-MA-02116/59172615_zpid/,SingleFamily,0,http://www.zillow.com/homes/59172615_zpid/
-71.03923,42.335151,1,299900,461166,"475,000",676,2127,498059,-71.0390812,2015,5480,Condo For Sale,0,1,11/12/2016,81854393,"159 Emerson St, South Boston, MA",42.3353224,05/01/2006,336000,0,1920,433496,http://www.zillow.com/homedetails/159-Emerson-St-Boston-MA-02127/81854393_zpid/#charts-and-data,676,http://www.zillow.com/homedetails/159-Emerson-St-Boston-MA-02127/81854393_zpid/,Condominium,0,http://www.zillow.com/homes/81854393_zpid/
-71.064255,42.341164,4,975000,2118239,"1,875,000",10820,2467,2287698,-71.1578304,2014,272695,House For Sale,0,5,11/12/2016,56573941,"51 Randolph Rd, Chestnut Hill, MA",42.3230903,02/28/2002,1196300,0,1937,1969962,http://www.zillow.com/homedetails/51-Randolph-Rd-Chestnut-Hill-MA-02467/56573941_zpid/#charts-and-data,3200,http://www.zillow.com/homedetails/51-Randolph-Rd-Chestnut-Hill-MA-02467/56573941_zpid/,SingleFamily,0,http://www.zillow.com/homes/56573941_zpid/
-71.06475,42.357501,4,,7100799,"9,000,000",,2108,7455839,-71.064748,,-320863,Condo For Sale,0,3,11/12/2016,2099225487,"25 Beacon St # 5, Boston, MA",42.357503,,,0,2016,568064,,3577,http://www.zillow.com/homedetails/25-Beacon-St-5-Boston-MA-02108/2099225487_zpid/,Condominium,0,http://www.zillow.com/homes/2099225487_zpid/
-71.069054,42.3575,3,,2449476,"2,395,000",435,2108,2596445,-71.0690482,2014,14688,House For Sale,0,3,11/12/2016,59174792,"7 Acorn St, Boston, MA",42.3574942,,1440000,0,1826,2302507,http://www.zillow.com/homedetails/7-Acorn-St-Boston-MA-02108/59174792_zpid/#charts-and-data,1900,http://www.zillow.com/homedetails/7-Acorn-St-Boston-MA-02108/59174792_zpid/,SingleFamily,0,http://www.zillow.com/homes/59174792_zpid/
-71.050708,42.35792,1,378000,704095,"675,000",756,2110,746341,-71.0504859,2014,4146,For Sale by Owner,0,1,11/12/2016,59175144,"65 E India Row APT 28A, Boston, MA",42.3576699,03/26/2010,422908,0,1972,668890,http://www.zillow.com/homedetails/65-E-India-Row-APT-28A-Boston-MA-02110/59175144_zpid/#charts-and-data,756,http://www.zillow.com/homedetails/65-E-India-Row-APT-28A-Boston-MA-02110/59175144_zpid/,Condominium,0,http://www.zillow.com/homes/59175144_zpid/
-71.065034,42.343255,1,400000,492308,"495,000",505,2118,531693,-71.0651908,2014,26205,Condo For Sale,0,1,11/12/2016,81856648,"35 Fay St UNIT 610, Boston, MA",42.3431659,07/30/2015,310000,0,2006,452923,http://www.zillow.com/homedetails/35-Fay-St-UNIT-610-Boston-MA-02118/81856648_zpid/#charts-and-data,506,http://www.zillow.com/homedetails/35-Fay-St-UNIT-610-Boston-MA-02118/81856648_zpid/,Condominium,0,http://www.zillow.com/homes/81856648_zpid/
-71.069731,42.360127,1,285000,433776,"425,000",380,2114,455465,-71.0697087,2014,1858,Condo For Sale,0,1,11/12/2016,59173739,"7 Primus Ave APT 5, Boston, MA",42.3601679,10/01/2007,289000,0,1899,399074,http://www.zillow.com/homedetails/7-Primus-Ave-APT-5-Boston-MA-02114/59173739_zpid/#charts-and-data,380,http://www.zillow.com/homedetails/7-Primus-Ave-APT-5-Boston-MA-02114/59173739_zpid/,Condominium,0,http://www.zillow.com/homes/59173739_zpid/
-71.068832,42.383029,1,300000,539728,-1,821,2129,566714,-71.0687923,2015,18977,Foreclosed,0,2,11/12/2016,71329755,"40 Chappie St UNIT 1, Boston, MA",42.3830222,07/11/2006,302900,0,1900,501947,http://www.zillow.com/homedetails/40-Chappie-St-UNIT-1-Boston-MA-02129/71329755_zpid/#charts-and-data,890,http://www.zillow.com/homedetails/40-Chappie-St-UNIT-1-Boston-MA-02129/71329755_zpid/,Condominium,0,http://www.zillow.com/homes/71329755_zpid/
-71.065864,42.345897,5.5,,5594914,"6,750,000",,2118,5874660,-71.065861,,,New Construction,0,4,11/12/2016,2097216014,"136 Shawmut Ave # 6, Boston, MA",42.345897,,,0,,615440,,5295,http://www.zillow.com/homedetails/136-Shawmut-Ave-6-Boston-MA-02118/2097216014_zpid/,Condominium,0,http://www.zillow.com/homes/2097216014_zpid/
-71.068563,42.343257,1,482625,906887,"870,000",980,2118,952231,-71.0684575,2015,-898,Condo For Sale,0,2,11/12/2016,59182227,"258 Shawmut Ave APT 11, Boston, MA",42.3432118,11/29/2004,607600,0,1885,861543,http://www.zillow.com/homedetails/258-Shawmut-Ave-APT-11-Boston-MA-02118/59182227_zpid/#charts-and-data,980,http://www.zillow.com/homedetails/258-Shawmut-Ave-APT-11-Boston-MA-02118/59182227_zpid/,Condominium,0,http://www.zillow.com/homes/59182227_zpid/
-71.086112,42.309574,3,,678229,"522,250",9147,2121,712140,-71.0860224,,14223,Apartment For Sale,0,6,11/12/2016,2101436253,"64 Cheney St, Boston, MA",42.3096773,,,0,1935,637535,,4541,http://www.zillow.com/homedetails/64-Cheney-St-Boston-MA-02121/2101436253_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/2101436253_zpid/
-71.055328,42.330441,,,,"99,000",435,2115,,-71.0992997,,,Lot/Land For Sale,0,,12/31/1969,2097337653,"0 Ward St, Boston, MA",42.3361295,,,0,,,,,http://www.zillow.com/homedetails/0-Ward-St-Boston-MA-02127/2097337653_zpid/,VacantResidentialLand,0,http://www.zillow.com/homes/2097337653_zpid/
-71.072044,42.355808,2,965000,1765950,"1,695,000",1511,2108,1871907,-71.0720184,2014,-4330,Condo For Sale,0,2,11/12/2016,113389787,"91 Beacon St APT 1, Boston, MA",42.3557709,03/04/2011,1025100,0,1890,1659993,http://www.zillow.com/homedetails/91-Beacon-St-APT-1-Boston-MA-02108/113389787_zpid/#charts-and-data,1511,http://www.zillow.com/homedetails/91-Beacon-St-APT-1-Boston-MA-02108/113389787_zpid/,Condominium,0,http://www.zillow.com/homes/113389787_zpid/
-71.12748,42.28482,1,,299943,"185,000",,2131,314940,-71.1278083,,,Co-op For Sale,0,1,11/12/2016,2097385742,"17 Florence St APT 6, Roslindale, MA",42.2849189,,,0,1899,272948,,740,http://www.zillow.com/homedetails/17-Florence-St-APT-6-Roslindale-MA-02131/2097385742_zpid/,Cooperative,0,http://www.zillow.com/homes/2097385742_zpid/
-71.167628,42.284914,4,430000,652151,"919,000",6534,2132,717366,-71.1676279,2015,95194,House For Sale,0,4,11/12/2016,59157856,"257 Temple St, Boston, MA",42.284914,01/14/2016,399700,0,1885,593457,http://www.zillow.com/homedetails/257-Temple-St-Boston-MA-02132/59157856_zpid/#charts-and-data,2750,http://www.zillow.com/homedetails/257-Temple-St-Boston-MA-02132/59157856_zpid/,SingleFamily,0,http://www.zillow.com/homes/59157856_zpid/
-71.106286,42.316865,2,660000,812693,"799,900",2990,2130,853328,-71.1062571,2014,11422,Coming Soon,0,7,11/12/2016,59132387,"69 Boylston St, Boston, MA",42.3168896,09/09/2016,420900,0,1910,772058,http://www.zillow.com/homedetails/69-Boylston-St-Boston-MA-02130/59132387_zpid/#charts-and-data,2740,http://www.zillow.com/homedetails/69-Boylston-St-Boston-MA-02130/59132387_zpid/,MultiFamily2To4,0,http://www.zillow.com/homes/59132387_zpid/
-71.075573,42.336278,1,535000,562913,"555,000",9997,2118,591059,-71.0754021,2015,-1248,Condo For Sale,0,1,11/12/2016,59183803,"31 E Springfield St APT 2, Boston, MA",42.3361701,06/02/2016,334100,0,1899,529138,http://www.zillow.com/homedetails/31-E-Springfield-St-APT-2-Boston-MA-02118/59183803_zpid/#charts-and-data,568,http://www.zillow.com/homedetails/31-E-Springfield-St-APT-2-Boston-MA-02118/59183803_zpid/,Condominium,0,http://www.zillow.com/homes/59183803_zpid/
-71.033099,42.333304,2,439000,789338,"799,000",950,2127,836698,-71.033099,2014,20389,House For Sale,0,3,11/12/2016,59150559,"138 M St, South Boston, MA",42.333304,04/22/2004,455700,0,1870,741978,http://www.zillow.com/homedetails/138-M-St-South-Boston-MA-02127/59150559_zpid/#charts-and-data,1771,http://www.zillow.com/homedetails/138-M-St-South-Boston-MA-02127/59150559_zpid/,SingleFamily,0,http://www.zillow.com/homes/59150559_zpid/
-71.064142,42.359406,9,,12401945,"12,750,000",,2114,13022042,-71.0639964,,-591540,Condo For Sale,0,6,11/12/2016,2099485920,"32 Derne St # 6AB, Boston, MA",42.3594177,,,0,1880,496078,,6270,http://www.zillow.com/homedetails/32-Derne-St-6AB-Boston-MA-02114/2099485920_zpid/,Condominium,0,http://www.zillow.com/homes/2099485920_zpid/
-71.06472,42.343418,1,,821840,"799,000",,2118,862932,-71.0648142,,,Condo For Sale,0,2,11/12/2016,2096915820,"40 Fay St UNIT H502, Boston, MA",42.3433672,,,0,2006,780748,,886,http://www.zillow.com/homedetails/40-Fay-St-UNIT-H502-Boston-MA-02118/2096915820_zpid/,Condominium,0,http://www.zillow.com/homes/2096915820_zpid/
-71.15102,42.264635,2,266500,575757,"575,000",6969,2132,650605,-71.151016,2015,-12922,House For Sale,0,4,11/12/2016,59160342,"31 Running Brook Rd, Boston, MA",42.264639,01/16/2015,247400,0,1964,460606,http://www.zillow.com/homedetails/31-Running-Brook-Rd-Boston-MA-02132/59160342_zpid/#charts-and-data,1726,http://www.zillow.com/homedetails/31-Running-Brook-Rd-Boston-MA-02132/59160342_zpid/,SingleFamily,0,http://www.zillow.com/homes/59160342_zpid/
-71.09449,42.326908,,,,"150,000",3920,2119,,-71.094491,,,Lot/Land For Sale,0,,12/31/1969,2117407728,"9-11 Cedar Park, Boston, MA",42.326906,,,0,,,,,http://www.zillow.com/homedetails/9-11-Cedar-Park-Boston-MA-02119/2117407728_zpid/,VacantResidentialLand,0,http://www.zillow.com/homes/2117407728_zpid/
-71.106818,42.321105,,,,"500,000",3049,2130,,-71.1058914,,,Lot/Land For Sale,0,,12/31/1969,2098003486,"87 Forbes St, Boston, MA",42.3199841,,,0,,,,,http://www.zillow.com/homedetails/87-Forbes-St-Boston-MA-02130/2098003486_zpid/,VacantResidentialLand,0,http://www.zillow.com/homes/2098003486_zpid/
-71.0391,42.37825,2,,513403,"600,000",,2128,554475,-71.0389492,,,Condo For Sale,0,3,11/12/2016,2097399141,"349 Meridian St # 2, East Boston, MA",42.3784757,,,0,1900,487733,,1253,http://www.zillow.com/homedetails/349-Meridian-St-2-East-Boston-MA-02128/2097399141_zpid/,Condominium,0,http://www.zillow.com/homes/2097399141_zpid/
-71.082786,42.351437,5,1500000,3991654,"3,990,000",1306,2116,4231153,-71.082786,2014,42105,House For Sale,0,4,11/12/2016,59170467,"18 Fairfield St, Boston, MA",42.351437,03/02/2000,2693900,0,1870,3752155,http://www.zillow.com/homedetails/18-Fairfield-St-Boston-MA-02116/59170467_zpid/#charts-and-data,4034,http://www.zillow.com/homedetails/18-Fairfield-St-Boston-MA-02116/59170467_zpid/,SingleFamily,0,http://www.zillow.com/homes/59170467_zpid/
