pixelBuilding,walkMbta,numCraigslistHouse,walkUniversity,pixelHouse,numCraigslistRoom,pixelSky,pixelLake,numCrime,pixelPerson,walkSchool,pixelCar,walkPark,pixelGrass,pixelSidewalk,pixelRoad,Latitude,Longitude,Zip,Bathrooms,SQFT,Price
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.344173,-71.08787,2115,1,,1900
0,1,0,42,0.111,0,10.24,19.11,8,1.648,10,1.648,19,0,0.605,3.503,42.34645,-71.08866,2115,1,,2400
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.345387,-71.08552,2115,1,700,4050
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.345387,-71.08552,2115,1,,4050
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.344658,-71.08887,2115,1,,1650
0.123,2,0,40,2.659,0,10.54,64.85,6,3.482,36,3.482,22,0,3.076,2.749,42.34282,-71.07643,2115,1,,2603
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.34564,-71.08593,2115,1,,2000
0,2,8,60,0,8,0,0,2,0,14,0,19,0,0,0,42.342197,-71.09025,2115,1,,2300
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.342354,-71.08301,2115,1,785,2300
0,2,0,54,3.045,0,18.02,41.39,10,4.74,14,4.74,24,0,0.98,3.424,42.34151,-71.087746,2115,1,,4100
0,2,0,53,1.512,0,6.428,65.76,9,0.635,16,0.635,17,0,2.865,4.808,42.341606,-71.0859,2115,1,,1825
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.342773,-71.08248,2115,1,,2500
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.345684,-71.08808,2115,1,,2400
0,2,0,54,3.045,0,18.02,41.39,10,4.74,14,4.74,24,0,0.98,3.424,42.341534,-71.08882,2115,1,,1695
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.34532,-71.08508,2115,1,,3400
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.345387,-71.08552,2115,1,,4050
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.345387,-71.08552,2115,1,700,4050
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.34532,-71.08508,2115,1,,4050
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.34466,-71.089424,2115,1,,1950
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.350525,-71.08678,2115,1,,2350
0,1,0,0,3.065,0,9.78,64.37,6,3.023,14,3.023,10,0,6.329,0.631,42.351482,-71.08615,2115,1,,1695
0,3,0,55,1.727,1,31.19,42.17,2,10.57,19,10.57,25,0,4.18,4.7,42.34045,-71.09125,2115,1,,1725
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.34944,-71.085495,2115,1,1000,3200
0,1,0,0,3.065,0,9.78,64.37,6,3.023,14,3.023,10,0,6.329,0.631,42.351482,-71.08615,2115,1,,1695
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.34274,-71.08806,2115,1,800,2800
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.342976,-71.08742,2115,2,1250,6400
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.342808,-71.088524,2115,1.5,1140,5100
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.34542,-71.089745,2115,1,500,1900
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.343018,-71.08769,2115,1,1400,5200
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.34328,-71.087326,2115,1,,2500
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.342644,-71.089165,2115,1,,2200
0,3,0,55,1.727,1,31.19,42.17,2,10.57,19,10.57,25,0,4.18,4.7,42.34045,-71.09125,2115,1,,1725
1.93,0,0,26,1.075,0,13.69,63.58,3,1.991,52,1.991,22,0,0.892,1.478,42.33227,-71.11113,2115,1.5,,3600
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.34582,-71.08863,2115,1,,2000
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.342865,-71.08193,2115,1,,2000
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.34545,-71.08598,2115,1,700,4050
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.344616,-71.08859,2115,1,,1650
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.35027,-71.08962,2115,1,,2600
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.34532,-71.08508,2115,1,,3400
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.34348,-71.08289,2115,1,,2400
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.344173,-71.08787,2115,1,,1900
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343285,-71.08194,2115,1,,2200
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.34928,-71.084625,2115,1,,2195
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.342712,-71.08252,2115,2,,3200
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.343235,-71.089066,2115,1,,2200
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.34532,-71.08508,2115,1,,4050
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.34532,-71.08508,2115,1,,3400
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343094,-71.08226,2115,1,,2000
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343094,-71.08226,2115,1,,2000
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343094,-71.08226,2115,1,,2000
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.34282,-71.08297,2115,1,,2200
0,2,0,53,0.002,1,0,0.757,12,1.032,14,1.032,17,0,0,0,42.34402,-71.08635,2115,1,692,2855
0,2,0,54,3.045,0,18.02,41.39,10,4.74,14,4.74,24,0,0.98,3.424,42.341534,-71.08882,2115,1,,1695
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.345505,-71.089195,2115,1,,2870
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343285,-71.08194,2115,1,475,2200
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.345898,-71.08909,2115,1,,1750
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.350395,-71.0869,2115,1,850,3350
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343094,-71.08226,2115,1,,2350
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.34369,-71.08191,2115,1,,2500
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.350395,-71.0869,2115,1.5,,5000
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.34328,-71.087326,2115,1,,3900
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.345863,-71.08558,2115,1,,2555
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.345055,-71.08984,2115,1,,3000
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.345974,-71.088196,2115,1,,2500
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.345684,-71.08808,2115,1,,3030
0,2,0,53,1.512,0,6.428,65.76,9,0.635,16,0.635,17,0,2.865,4.808,42.3417,-71.087265,2115,1,,2600
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.34582,-71.08863,2115,1,,3450
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.342865,-71.08193,2115,1,,2275
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.348732,-71.08812,2115,1,550,2400
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343094,-71.08226,2115,1,,3250
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.349472,-71.0896,2115,1,,2100
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343094,-71.08226,2115,1,,3250
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.35006,-71.08973,2115,1,,2500
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.34328,-71.087326,2115,1,,3900
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.34992,-71.08866,2115,1,600,2500
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.350063,-71.08668,2115,1,,2650
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.346107,-71.08586,2115,1,655,3106
0,2,0,34,0,1,0,0,1,0,13,0,12,0,0,0,42.344193,-71.082016,2115,1.5,,3100
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.34979,-71.087685,2115,3.5,2496,13500
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.34594,-71.08608,2115,1,,2550
1.404,0,0,13,0.032,0,28.92,47.48,2,6.774,34,6.774,22,0,4.059,0.668,42.332428,-71.1117,2115,1,,2395
1.93,0,0,26,1.075,0,13.69,63.58,3,1.991,52,1.991,22,0,0.892,1.478,42.331963,-71.11159,2115,1,,2295
0,0,0,27,1.708,0,11.7,42.35,0,1.663,56,1.663,19,0,7.954,7.309,42.332993,-71.109695,2115,2,,3900
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.349472,-71.0896,2115,1,,2300
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.34918,-71.08501,2115,1,,1850
1.93,0,0,26,1.075,0,13.69,63.58,3,1.991,52,1.991,22,0,0.892,1.478,42.332096,-71.11139,2115,1,,1695
0,2,0,34,0,1,0,0,1,0,13,0,12,0,0,0,42.344193,-71.082016,2115,1,,2900
0,2,0,16,0.001,0,0,10.33,21,0,13,0,11,0,0.526,2.133,42.348484,-71.084335,2115,1,,3400
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.344658,-71.08887,2115,1,,3700
0,2,0,82,5.668,0,50.05,5.315,1,3.045,53,3.045,27,0,0.178,6.774,42.337975,-71.09679,2115,1,,4200
0,2,8,60,0,8,0,0,2,0,14,0,19,0,0,0,42.34233,-71.09104,2115,0.5,,4700
0,3,0,55,1.727,1,31.19,42.17,2,10.57,19,10.57,25,0,4.18,4.7,42.34045,-71.09125,2115,1,,2650
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.34328,-71.087326,2115,1,,4500
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.350002,-71.08835,2115,1,,2650
0,1,0,0,3.065,0,9.78,64.37,6,3.023,14,3.023,10,0,6.329,0.631,42.351295,-71.08719,2115,1,,2095
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.350357,-71.08888,2115,1,,3100
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.34393,-71.088196,2115,1,,3350
0,3,0,55,1.727,1,31.19,42.17,2,10.57,19,10.57,25,0,4.18,4.7,42.34014,-71.09142,2115,1,,5100
0,2,0,54,3.045,0,18.02,41.39,10,4.74,14,4.74,24,0,0.98,3.424,42.341534,-71.08882,2115,1,,3500
0,3,0,55,1.727,1,31.19,42.17,2,10.57,19,10.57,25,0,4.18,4.7,42.340103,-71.09145,2115,1,,2800
0,3,0,55,1.727,1,31.19,42.17,2,10.57,19,10.57,25,0,4.18,4.7,42.34014,-71.09142,2115,1,,5100
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.345886,-71.08743,2115,2,,8100
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.34267,-71.08761,2115,2.5,1400,4550
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.344692,-71.089134,2115,1,,3500
0,2,0,54,3.045,0,18.02,41.39,10,4.74,14,4.74,24,0,0.98,3.424,42.341366,-71.08811,2115,2,,5500
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.342464,-71.08799,2115,1,,3350
0,0,0,27,1.708,0,11.7,42.35,0,1.663,56,1.663,19,0,7.954,7.309,42.33286,-71.11005,2115,1,,3700
0,2,0,53,0.002,1,0,0.757,12,1.032,14,1.032,17,0,0,0,42.343197,-71.08676,2115,1,800,3000
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.343422,-71.08824,2115,1,800,3400
0.273,0,0,3,1.356,0,22.1,44.23,6,7.348,13,7.348,10,0,5.863,3.908,42.3513,-71.08898,2115,2,,3700
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.342125,-71.08845,2115,1.5,1000,3500
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.345535,-71.089714,2115,1,,4600
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.343006,-71.08761,2115,2,,4600
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.343006,-71.08761,2115,2,,4400
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.342125,-71.08845,2115,1.5,1100,3600
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.34865,-71.08509,2115,1,450,5800
0,1,0,42,0.111,0,10.24,19.11,8,1.648,10,1.648,19,0,0.605,3.503,42.347958,-71.08768,2115,2,1234,5495
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.349037,-71.085556,2115,1,600,1600
0,2,8,60,0,8,0,0,2,0,14,0,19,0,0,0,42.34282,-71.090904,2115,1,425,2400
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.34865,-71.08509,2115,1,450,4250
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.342907,-71.08287,2115,1,,1450
0,3,0,58,1.735,0,5.747,83.04,0,1.366,22,1.366,24,0,0,2.241,42.339565,-71.09177,2115,1,400,1695
1.93,0,0,26,1.075,0,13.69,63.58,3,1.991,52,1.991,22,0,0.892,1.478,42.33205,-71.11146,2115,1,,1995
1.93,0,0,26,1.075,0,13.69,63.58,3,1.991,52,1.991,22,0,0.892,1.478,42.332832,-71.11014,2115,1,,2300
4.001,0,0,27,2.66,0,4.604,73.14,5,0.768,55,0.768,21,0,1.822,3.211,42.3327,-71.106895,2115,2,,4500
0,2,0,62,0,0,0,14.4,1,0,51,0,23,0.387,0,0,42.33881,-71.09897,2115,1,,1685
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.34582,-71.08863,2115,1,,2300
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.34984,-71.0875,2115,2,1443,6350
0,1,0,42,0.111,0,10.24,19.11,8,1.648,10,1.648,19,0,0.605,3.503,42.348396,-71.08808,2115,1,763,3500
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.344597,-71.0888,2115,1,,1650
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.34916,-71.08508,2115,1,650,2450
4.001,0,0,27,2.66,0,4.604,73.14,5,0.768,55,0.768,21,0,1.822,3.211,42.3327,-71.106895,2115,2,,4600
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.3433,-71.0895,2115,1,,2700
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.342354,-71.08301,2115,1,,2300
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.342705,-71.08783,2115,1,,3200
0,0,0,27,1.708,0,11.7,42.35,0,1.663,56,1.663,19,0,7.954,7.309,42.33439,-71.11049,2115,1,,1750
1.93,0,0,26,1.075,0,13.69,63.58,3,1.991,52,1.991,22,0,0.892,1.478,42.332222,-71.11134,2115,1,,2700
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.342705,-71.08783,2115,1,,3900
0,2,0,77,2.726,0,28.24,26.89,1,6.551,55,6.551,26,0,4.744,5.122,42.337383,-71.09302,2115,2,,4050
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.342316,-71.08967,2115,1,,3250
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.35039,-71.085464,2115,1,,2100
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.345684,-71.08808,2115,1,,2349
0,3,0,55,1.727,1,31.19,42.17,2,10.57,19,10.57,25,0,4.18,4.7,42.33963,-71.091866,2115,1,,1695
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.35027,-71.08962,2115,1,,2995
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.349472,-71.08951,2115,1,,2300
1.93,0,0,26,1.075,0,13.69,63.58,3,1.991,52,1.991,22,0,0.892,1.478,42.332764,-71.110435,2115,1,,2900
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.342354,-71.08301,2115,1,,2300
0,2,0,34,0,1,0,0,1,0,13,0,12,0,0,0,42.344193,-71.082016,2115,1.5,,3100
1.93,0,0,26,1.075,0,13.69,63.58,3,1.991,52,1.991,22,0,0.892,1.478,42.33227,-71.11113,2115,1.5,3600,3600
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.344585,-71.08841,2115,1,,1800
1.404,0,0,13,0.032,0,28.92,47.48,2,6.774,34,6.774,22,0,4.059,0.668,42.332428,-71.1117,2115,1,,2495
1.93,0,0,26,1.075,0,13.69,63.58,3,1.991,52,1.991,22,0,0.892,1.478,42.332764,-71.110435,2115,1,,3650
0,2,0,34,0,1,0,0,1,0,13,0,12,0,0,0,42.344193,-71.082016,2115,1,,2750
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.345554,-71.087616,2115,1,,4200
0,2,0,53,0.002,1,0,0.757,12,1.032,14,1.032,17,0,0,0,42.343254,-71.08715,2115,1,,2600
0,2,0,54,3.045,0,18.02,41.39,10,4.74,14,4.74,24,0,0.98,3.424,42.341534,-71.08882,2115,1,,3500
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.349472,-71.08951,2115,1,,3800
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.345535,-71.089714,2115,1,,4500
0,2,0,54,3.045,0,18.02,41.39,10,4.74,14,4.74,24,0,0.98,3.424,42.341534,-71.08882,2115,1,,3500
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343094,-71.08226,2115,1,,1775
2.041,3,0,58,2.899,0,34.8,18.65,9,1.824,15,1.824,15,0,5.869,4.047,42.34153,-71.08264,2115,1,,1875
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343094,-71.08226,2115,1,,3050
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343052,-71.08342,2115,1,,1600
0,2,0,54,3.045,0,18.02,41.39,10,4.74,14,4.74,24,0,0.98,3.424,42.34137,-71.08925,2115,1,,1700
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.34393,-71.088196,2115,1,,2250
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.35063,-71.089584,2115,1,,2540
3.906,0,0,0,3.352,0,44.41,10.78,8,8.194,3,8.194,18,0,2.709,5.75,42.267212,-71.1172,2115,1,,1900
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.34347,-71.08992,2115,1,,2200
0,2,0,53,0.002,1,0,0.757,12,1.032,14,1.032,17,0,0,0,42.34326,-71.0866,2115,1,,2850
0,2,0,82,5.668,0,50.05,5.315,1,3.045,53,3.045,27,0,0.178,6.774,42.33758,-71.097046,2115,1,,3600
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343094,-71.08226,2115,1,,2150
0,2,0,53,1.512,0,6.428,65.76,9,0.635,16,0.635,17,0,2.865,4.808,42.341606,-71.0859,2115,1,,1750
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.34339,-71.08742,2115,1,,4500
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.350357,-71.08888,2115,1,,3000
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.345505,-71.089195,2115,1,,1650
0,1,0,0,3.065,0,9.78,64.37,6,3.023,14,3.023,10,0,6.329,0.631,42.35105,-71.08655,2115,1,,3200
0,2,0,54,3.045,0,18.02,41.39,10,4.74,14,4.74,24,0,0.98,3.424,42.341534,-71.08882,2115,1,,1695
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.342316,-71.08967,2115,1,,3250
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.342583,-71.08877,2115,1,,3150
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.342644,-71.089165,2115,1.5,,3350
0,2,0,53,0.002,1,0,0.757,12,1.032,14,1.032,17,0,0,0,42.343197,-71.08676,2115,1,,2950
0,2,0,53,0.002,1,0,0.757,12,1.032,14,1.032,17,0,0,0,42.34286,-71.08666,2115,2,,4000
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.342976,-71.08742,2115,1,,5000
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.34466,-71.089424,2115,2,1230,4350
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343094,-71.08337,2115,1,,2400
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.350525,-71.08678,2115,1,464,2350
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.343456,-71.08848,2115,1,,3450
0,2,0,62,0,0,0,14.4,1,0,51,0,23,0.387,0,0,42.33793,-71.09944,2115,1,600,2600
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.343422,-71.08824,2115,1,,2850
0,2,0,31,1.772,0,4.87,39.19,6,1.554,11,1.554,16,0,7.027,7.167,42.34644,-71.08527,2115,2,,5500
0.266,2,0,55,1.151,0,11.42,51.98,8,3.523,14,3.523,20,0,6.07,4.213,42.34582,-71.08863,2115,1,,1850
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.344444,-71.08654,2115,2,,3730
0,2,0,53,0.002,1,0,0.757,12,1.032,14,1.032,17,0,0,0,42.342937,-71.08716,2115,1,,4000
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.350803,-71.08864,2115,1,,2200
0,2,0,31,1.772,0,4.87,39.19,6,1.554,11,1.554,16,0,7.027,7.167,42.34644,-71.08527,2115,1,,3300
0,1,0,0,3.065,0,9.78,64.37,6,3.023,14,3.023,10,0,6.329,0.631,42.3516,-71.08571,2115,1,,1845
0,1,0,0,3.065,0,9.78,64.37,6,3.023,14,3.023,10,0,6.329,0.631,42.3516,-71.08571,2115,1,,1845
0,1,0,0,3.065,0,9.78,64.37,6,3.023,14,3.023,10,0,6.329,0.631,42.351334,-71.086685,2115,1,,1845
0,1,0,0,3.065,0,9.78,64.37,6,3.023,14,3.023,10,0,6.329,0.631,42.3516,-71.08571,2115,1,,1845
0,1,0,0,3.065,0,9.78,64.37,6,3.023,14,3.023,10,0,6.329,0.631,42.351536,-71.08595,2115,1,,1695
0,0,0,27,2.568,0,23.11,22.5,9,1.921,53,1.921,16,0,10.91,8.174,42.333126,-71.10833,2115,1,,1900
0,1,0,12,2.78,0,41.35,24.65,10,5.238,10,5.238,14,0,2.128,5.739,42.349613,-71.08485,2115,1,550,1850
1.404,0,0,13,0.032,0,28.92,47.48,2,6.774,34,6.774,22,0,4.059,0.668,42.33216,-71.11234,2115,1,903,2500
0,3,0,54,0,2,0,0,9,0,18,0,13,0,0,0,42.343,-71.082756,2115,1,,2350
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.350693,-71.089035,2115,1,,2950
0,2,0,50,3.28,0,12.05,76.29,4,3.581,15,3.581,16,0,0.755,1.654,42.34532,-71.08508,2115,1,,4050
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.34395,-71.08832,2115,1,,1700
0,2,0,54,1.221,1,48.75,31.4,5,8.633,14,8.633,18,0,3.772,3.682,42.344,-71.08782,2115,1,,3450
0,2,8,60,0,8,0,0,2,0,14,0,19,0,0,0,42.343323,-71.090355,2115,1,1156,4500
0,1,0,13,1.75,0,45.58,21.59,9,5.152,13,5.152,15,0,2.649,4.635,42.350803,-71.08864,2115,,,2200
0,3,0,55,1.727,1,31.19,42.17,2,10.57,19,10.57,25,0,4.18,4.7,42.341297,-71.09121,2115,1,,3700
0,0,0,92,0,0,0,0,0,0,21,0,20,0,0,0,42.359596,-71.10567,2115,1,528,2475
0,2,0,31,1.772,0,4.87,39.19,6,1.554,11,1.554,16,0,7.027,7.167,42.34644,-71.08527,2115,1.5,784,3850
0.467,2,0,9,2.153,1,48.73,29.06,11,11.96,23,11.96,21,0,1.112,1.764,42.345375,-71.07917,2116,1,570,3399
0.467,2,0,9,2.153,1,48.73,29.06,11,11.96,23,11.96,21,0,1.112,1.764,42.345375,-71.07917,2116,2,738,4199
